time_min,X_db,T_C,v_ms,RH_pct,thickness_mm,run_id
73.79398894,4.009345794,50,1.1,26.5,6,T50V1p1_RH_25-28%
76.45765904,3.953271028,50,1.1,26.5,6,T50V1p1_RH_25-28%
78.74088963,3.906542056,50,1.1,26.5,6,T50V1p1_RH_25-28%
80.26205418,3.859813084,50,1.1,26.5,6,T50V1p1_RH_25-28%
82.92335024,3.76635514,50,1.1,26.5,6,T50V1p1_RH_25-28%
85.58642684,3.700934579,50,1.1,26.5,6,T50V1p1_RH_25-28%
88.62934943,3.61682243,50,1.1,26.5,6,T50V1p1_RH_25-28%
90.531547,3.570093458,50,1.1,26.5,6,T50V1p1_RH_25-28%
93.95609613,3.495327103,50,1.1,26.5,6,T50V1p1_RH_25-28%
96.61976624,3.439252336,50,1.1,26.5,6,T50V1p1_RH_25-28%
98.90180981,3.373831776,50,1.1,26.5,6,T50V1p1_RH_25-28%
100.8040074,3.327102804,50,1.1,26.5,6,T50V1p1_RH_25-28%
103.0848639,3.242990654,50,1.1,26.5,6,T50V1p1_RH_25-28%
105.7479405,3.177570093,50,1.1,26.5,6,T50V1p1_RH_25-28%
108.0311711,3.130841121,50,1.1,26.5,6,T50V1p1_RH_25-28%
110.6942477,3.065420561,50,1.1,26.5,6,T50V1p1_RH_25-28%
113.3567308,2.990654206,50,1.1,26.5,6,T50V1p1_RH_25-28%
116.4008404,2.925233645,50,1.1,26.5,6,T50V1p1_RH_25-28%
118.6834775,2.869158879,50,1.1,26.5,6,T50V1p1_RH_25-28%
121.3465541,2.803738318,50,1.1,26.5,6,T50V1p1_RH_25-28%
124.0084437,2.719626168,50,1.1,26.5,6,T50V1p1_RH_25-28%
126.2916743,2.672897196,50,1.1,26.5,6,T50V1p1_RH_25-28%
128.9547508,2.607476636,50,1.1,26.5,6,T50V1p1_RH_25-28%
131.6166404,2.523364486,50,1.1,26.5,6,T50V1p1_RH_25-28%
135.4228161,2.457943925,50,1.1,26.5,6,T50V1p1_RH_25-28%
138.4681127,2.411214953,50,1.1,26.5,6,T50V1p1_RH_25-28%
140.7501563,2.345794393,50,1.1,26.5,6,T50V1p1_RH_25-28%
144.1770795,2.308411215,50,1.1,26.5,6,T50V1p1_RH_25-28%
146.07809,2.242990654,50,1.1,26.5,6,T50V1p1_RH_25-28%
148.3613206,2.196261682,50,1.1,26.5,6,T50V1p1_RH_25-28%
150.2635182,2.14953271,50,1.1,26.5,6,T50V1p1_RH_25-28%
152.1645287,2.08411215,50,1.1,26.5,6,T50V1p1_RH_25-28%
154.8281988,2.028037383,50,1.1,26.5,6,T50V1p1_RH_25-28%
157.1108359,1.971962617,50,1.1,26.5,6,T50V1p1_RH_25-28%
160.5371656,1.925233645,50,1.1,26.5,6,T50V1p1_RH_25-28%
162.8192091,1.859813084,50,1.1,26.5,6,T50V1p1_RH_25-28%
165.8645058,1.813084112,50,1.1,26.5,6,T50V1p1_RH_25-28%
168.1477364,1.76635514,50,1.1,26.5,6,T50V1p1_RH_25-28%
170.812,1.719626168,50,1.1,26.5,6,T50V1p1_RH_25-28%
173.0952306,1.672897196,50,1.1,26.5,6,T50V1p1_RH_25-28%
176.1417142,1.644859813,50,1.1,26.5,6,T50V1p1_RH_25-28%
179.1864173,1.588785047,50,1.1,26.5,6,T50V1p1_RH_25-28%
182.99378,1.542056075,50,1.1,26.5,6,T50V1p1_RH_25-28%
185.6562631,1.46728972,50,1.1,26.5,6,T50V1p1_RH_25-28%
189.4630323,1.411214953,50,1.1,26.5,6,T50V1p1_RH_25-28%
192.1272959,1.364485981,50,1.1,26.5,6,T50V1p1_RH_25-28%
194.409933,1.308411215,50,1.1,26.5,6,T50V1p1_RH_25-28%
197.8368561,1.271028037,50,1.1,26.5,6,T50V1p1_RH_25-28%
200.5017133,1.23364486,50,1.1,26.5,6,T50V1p1_RH_25-28%
203.9280429,1.186915888,50,1.1,26.5,6,T50V1p1_RH_25-28%
206.5923065,1.140186916,50,1.1,26.5,6,T50V1p1_RH_25-28%
210.3990757,1.08411215,50,1.1,26.5,6,T50V1p1_RH_25-28%
214.2064384,1.037383178,50,1.1,26.5,6,T50V1p1_RH_25-28%
218.0138011,0.990654206,50,1.1,26.5,6,T50V1p1_RH_25-28%
221.8211638,0.943925234,50,1.1,26.5,6,T50V1p1_RH_25-28%
225.6285264,0.897196262,50,1.1,26.5,6,T50V1p1_RH_25-28%
229.8157351,0.831775701,50,1.1,26.5,6,T50V1p1_RH_25-28%
232.0989657,0.785046729,50,1.1,26.5,6,T50V1p1_RH_25-28%
234.7644163,0.757009346,50,1.1,26.5,6,T50V1p1_RH_25-28%
237.42868,0.710280374,50,1.1,26.5,6,T50V1p1_RH_25-28%
240.0923501,0.654205607,50,1.1,26.5,6,T50V1p1_RH_25-28%
243.1382402,0.61682243,50,1.1,26.5,6,T50V1p1_RH_25-28%
245.4226578,0.588785047,50,1.1,26.5,6,T50V1p1_RH_25-28%
249.61046,0.53271028,50,1.1,26.5,6,T50V1p1_RH_25-28%
252.2759106,0.504672897,50,1.1,26.5,6,T50V1p1_RH_25-28%
253.7982622,0.476635514,50,1.1,26.5,6,T50V1p1_RH_25-28%
256.0832733,0.457943925,50,1.1,26.5,6,T50V1p1_RH_25-28%
258.748724,0.429906542,50,1.1,26.5,6,T50V1p1_RH_25-28%
261.4135811,0.392523364,50,1.1,26.5,6,T50V1p1_RH_25-28%
264.8422848,0.38317757,50,1.1,26.5,6,T50V1p1_RH_25-28%
266.7450759,0.345794393,50,1.1,26.5,6,T50V1p1_RH_25-28%
269.792153,0.327102804,50,1.1,26.5,6,T50V1p1_RH_25-28%
272.4581972,0.308411215,50,1.1,26.5,6,T50V1p1_RH_25-28%
276.2667469,0.280373832,50,1.1,26.5,6,T50V1p1_RH_25-28%
279.6942635,0.252336449,50,1.1,26.5,6,T50V1p1_RH_25-28%
281.9798682,0.242990654,50,1.1,26.5,6,T50V1p1_RH_25-28%
