time_min,X_db,T_C,v_ms,RH_pct,thickness_mm,run_id
153.7147752,2.495327103,50,1.1,36.5,6,T50V1p1_RH_35-38%
155.2353463,2.439252336,50,1.1,36.5,6,T50V1p1_RH_35-38%
158.2806429,2.392523364,50,1.1,36.5,6,T50V1p1_RH_35-38%
160.9455,2.355140187,50,1.1,36.5,6,T50V1p1_RH_35-38%
163.6091701,2.299065421,50,1.1,36.5,6,T50V1p1_RH_35-38%
167.0343128,2.23364486,50,1.1,36.5,6,T50V1p1_RH_35-38%
170.0778289,2.158878505,50,1.1,36.5,6,T50V1p1_RH_35-38%
173.5029715,2.093457944,50,1.1,36.5,6,T50V1p1_RH_35-38%
178.4510592,2.009345794,50,1.1,36.5,6,T50V1p1_RH_35-38%
183.7795864,1.91588785,50,1.1,36.5,6,T50V1p1_RH_35-38%
186.442663,1.85046729,50,1.1,36.5,6,T50V1p1_RH_35-38%
190.2500257,1.803738318,50,1.1,36.5,6,T50V1p1_RH_35-38%
193.6745748,1.728971963,50,1.1,36.5,6,T50V1p1_RH_35-38%
197.0997175,1.663551402,50,1.1,36.5,6,T50V1p1_RH_35-38%
201.6685527,1.607476636,50,1.1,36.5,6,T50V1p1_RH_35-38%
205.4753219,1.551401869,50,1.1,36.5,6,T50V1p1_RH_35-38%
209.6619371,1.476635514,50,1.1,36.5,6,T50V1p1_RH_35-38%
212.7084207,1.448598131,50,1.1,36.5,6,T50V1p1_RH_35-38%
215.3732778,1.411214953,50,1.1,36.5,6,T50V1p1_RH_35-38%
220.3231461,1.355140187,50,1.1,36.5,6,T50V1p1_RH_35-38%
223.7494757,1.308411215,50,1.1,36.5,6,T50V1p1_RH_35-38%
227.5544644,1.224299065,50,1.1,36.5,6,T50V1p1_RH_35-38%
231.7422666,1.168224299,50,1.1,36.5,6,T50V1p1_RH_35-38%
235.5490357,1.112149533,50,1.1,36.5,6,T50V1p1_RH_35-38%
239.7368379,1.056074766,50,1.1,36.5,6,T50V1p1_RH_35-38%
247.7325963,0.962616822,50,1.1,36.5,6,T50V1p1_RH_35-38%
243.5442006,1.009345794,50,1.1,36.5,6,T50V1p1_RH_35-38%
251.5393655,0.906542056,50,1.1,36.5,6,T50V1p1_RH_35-38%
255.3491022,0.897196262,50,1.1,36.5,6,T50V1p1_RH_35-38%
258.3943989,0.85046729,50,1.1,36.5,6,T50V1p1_RH_35-38%
261.4408825,0.822429907,50,1.1,36.5,6,T50V1p1_RH_35-38%
264.8678057,0.785046729,50,1.1,36.5,6,T50V1p1_RH_35-38%
268.6757619,0.747663551,50,1.1,36.5,6,T50V1p1_RH_35-38%
272.1020915,0.700934579,50,1.1,36.5,6,T50V1p1_RH_35-38%
275.5278277,0.644859813,50,1.1,36.5,6,T50V1p1_RH_35-38%
280.4794764,0.61682243,50,1.1,36.5,6,T50V1p1_RH_35-38%
283.9058061,0.570093458,50,1.1,36.5,6,T50V1p1_RH_35-38%
287.3327293,0.53271028,50,1.1,36.5,6,T50V1p1_RH_35-38%
291.903345,0.504672897,50,1.1,36.5,6,T50V1p1_RH_35-38%
295.7113012,0.46728972,50,1.1,36.5,6,T50V1p1_RH_35-38%
299.5192574,0.429906542,50,1.1,36.5,6,T50V1p1_RH_35-38%
303.3289941,0.420560748,50,1.1,36.5,6,T50V1p1_RH_35-38%
307.1369503,0.38317757,50,1.1,36.5,6,T50V1p1_RH_35-38%
311.3271265,0.364485981,50,1.1,36.5,6,T50V1p1_RH_35-38%
316.2799623,0.355140187,50,1.1,36.5,6,T50V1p1_RH_35-38%
320.8505781,0.327102804,50,1.1,36.5,6,T50V1p1_RH_35-38%
324.6603148,0.317757009,50,1.1,36.5,6,T50V1p1_RH_35-38%
328.850491,0.299065421,50,1.1,36.5,6,T50V1p1_RH_35-38%
332.2774142,0.261682243,50,1.1,36.5,6,T50V1p1_RH_35-38%
