time_min,X_db,T_C,v_ms,RH_pct,thickness_mm,run_id
338.5516507,1.249651325,50,0.6,42.5,6,T50_v0p60
341.4802982,1.220362622,50,0.6,42.5,6,T50_v0p60
344.4089457,1.181311018,50,0.6,42.5,6,T50_v0p60
347.9233227,1.161785216,50,0.6,42.5,6,T50_v0p60
351.4376997,1.132496513,50,0.6,42.5,6,T50_v0p60
355.5378062,1.112970711,50,0.6,42.5,6,T50_v0p60
360.2236422,1.064156206,50,0.6,42.5,6,T50_v0p60
364.9094782,1.015341702,50,0.6,42.5,6,T50_v0p60
370.7667732,0.9958159,50,0.6,42.5,6,T50_v0p60
374.2811502,0.956764296,50,0.6,42.5,6,T50_v0p60
378.3812567,0.927475593,50,0.6,42.5,6,T50_v0p60
384.2385517,0.878661088,50,0.6,42.5,6,T50_v0p60
388.3386581,0.859135286,50,0.6,42.5,6,T50_v0p60
392.4387646,0.829846583,50,0.6,42.5,6,T50_v0p60
396.5388711,0.820083682,50,0.6,42.5,6,T50_v0p60
400.6389776,0.771269177,50,0.6,42.5,6,T50_v0p60
405.3248136,0.741980474,50,0.6,42.5,6,T50_v0p60
410.0106496,0.722454672,50,0.6,42.5,6,T50_v0p60
415.2822151,0.693165969,50,0.6,42.5,6,T50_v0p60
421.1395101,0.663877266,50,0.6,42.5,6,T50_v0p60
426.4110756,0.634588563,50,0.6,42.5,6,T50_v0p60
432.2683706,0.615062762,50,0.6,42.5,6,T50_v0p60
436.9542066,0.585774059,50,0.6,42.5,6,T50_v0p60
441.0543131,0.556485356,50,0.6,42.5,6,T50_v0p60
445.7401491,0.546722455,50,0.6,42.5,6,T50_v0p60
450.4259851,0.517433752,50,0.6,42.5,6,T50_v0p60
453.9403621,0.507670851,50,0.6,42.5,6,T50_v0p60
458.6261981,0.488145049,50,0.6,42.5,6,T50_v0p60
462.1405751,0.458856346,50,0.6,42.5,6,T50_v0p60
466.2406816,0.458856346,50,0.6,42.5,6,T50_v0p60
469.7550586,0.449093445,50,0.6,42.5,6,T50_v0p60
472.6837061,0.429567643,50,0.6,42.5,6,T50_v0p60
479.1267306,0.429567643,50,0.6,42.5,6,T50_v0p60
483.8125666,0.419804742,50,0.6,42.5,6,T50_v0p60
488.4984026,0.40027894,50,0.6,42.5,6,T50_v0p60
494.3556976,0.370990237,50,0.6,42.5,6,T50_v0p60
499.627263,0.361227336,50,0.6,42.5,6,T50_v0p60
504.313099,0.361227336,50,0.6,42.5,6,T50_v0p60
509.5846645,0.361227336,50,0.6,42.5,6,T50_v0p60
516.027689,0.361227336,50,0.6,42.5,6,T50_v0p60
519.542066,0.341701534,50,0.6,42.5,6,T50_v0p60
523.056443,0.312412831,50,0.6,42.5,6,T50_v0p60
527.742279,0.292887029,50,0.6,42.5,6,T50_v0p60
531.256656,0.283124128,50,0.6,42.5,6,T50_v0p60
537.113951,0.283124128,50,0.6,42.5,6,T50_v0p60
540.628328,0.253835425,50,0.6,42.5,6,T50_v0p60
542.3855165,0.224546722,50,0.6,42.5,6,T50_v0p60
