time_min,X_db,T_C,v_ms,RH_pct,thickness_mm,run_id
226.2857143,1.205787781,50,1.1,36.5,4,T50_v1p1_t_4mm
229.2244898,1.176848875,50,1.1,36.5,4,T50_v1p1_t_4mm
235.1020408,1.099678457,50,1.1,36.5,4,T50_v1p1_t_4mm
240.244898,1.032154341,50,1.1,36.5,4,T50_v1p1_t_4mm
245.3877551,0.964630225,50,1.1,36.5,4,T50_v1p1_t_4mm
251.2653061,0.897106109,50,1.1,36.5,4,T50_v1p1_t_4mm
257.1428571,0.839228296,50,1.1,36.5,4,T50_v1p1_t_4mm
263.755102,0.733118971,50,1.1,36.5,4,T50_v1p1_t_4mm
271.1020408,0.675241158,50,1.1,36.5,4,T50_v1p1_t_4mm
277.7142857,0.627009646,50,1.1,36.5,4,T50_v1p1_t_4mm
285.0612245,0.559485531,50,1.1,36.5,4,T50_v1p1_t_4mm
290.9387755,0.501607717,50,1.1,36.5,4,T50_v1p1_t_4mm
299.0204082,0.443729904,50,1.1,36.5,4,T50_v1p1_t_4mm
304.1632653,0.376205788,50,1.1,36.5,4,T50_v1p1_t_4mm
309.3061224,0.347266881,50,1.1,36.5,4,T50_v1p1_t_4mm
314.4489796,0.308681672,50,1.1,36.5,4,T50_v1p1_t_4mm
