time_min,X_db,T_C,v_ms,RH_pct,thickness_mm,run_id
283.4930777,1.347280335,50,0.85,42.5,6,T50_v0p85
287.0074547,1.327754533,50,0.85,42.5,6,T50_v0p85
289.9361022,1.288702929,50,0.85,42.5,6,T50_v0p85
294.0362087,1.249651325,50,0.85,42.5,6,T50_v0p85
296.9648562,1.210599721,50,0.85,42.5,6,T50_v0p85
299.3077742,1.171548117,50,0.85,42.5,6,T50_v0p85
302.8221512,1.152022315,50,0.85,42.5,6,T50_v0p85
306.9222577,1.10320781,50,0.85,42.5,6,T50_v0p85
312.1938232,1.054393305,50,0.85,42.5,6,T50_v0p85
318.0511182,1.005578801,50,0.85,42.5,6,T50_v0p85
322.1512247,0.966527197,50,0.85,42.5,6,T50_v0p85
326.8370607,0.937238494,50,0.85,42.5,6,T50_v0p85
334.4515442,0.868898187,50,0.85,42.5,6,T50_v0p85
339.7231097,0.820083682,50,0.85,42.5,6,T50_v0p85
345.5804047,0.781032078,50,0.85,42.5,6,T50_v0p85
367.8381257,0.644351464,50,0.85,42.5,6,T50_v0p85
360.8093717,0.693165969,50,0.85,42.5,6,T50_v0p85
374.2811502,0.605299861,50,0.85,42.5,6,T50_v0p85
380.7241747,0.556485356,50,0.85,42.5,6,T50_v0p85
387.7529286,0.536959554,50,0.85,42.5,6,T50_v0p85
390.6815761,0.527196653,50,0.85,42.5,6,T50_v0p85
377.2097977,0.585774059,50,0.85,42.5,6,T50_v0p85
395.3674121,0.478382148,50,0.85,42.5,6,T50_v0p85
393.6102236,0.507670851,50,0.85,42.5,6,T50_v0p85
398.8817891,0.478382148,50,0.85,42.5,6,T50_v0p85
402.3961661,0.478382148,50,0.85,42.5,6,T50_v0p85
351.4376997,0.722454672,50,0.85,42.5,6,T50_v0p85
355.5378062,0.712691771,50,0.85,42.5,6,T50_v0p85
347.9233227,0.761506276,50,0.85,42.5,6,T50_v0p85
364.3237487,0.663877266,50,0.85,42.5,6,T50_v0p85
370.7667732,0.624825662,50,0.85,42.5,6,T50_v0p85
384.2385517,0.546722455,50,0.85,42.5,6,T50_v0p85
405.9105431,0.468619247,50,0.85,42.5,6,T50_v0p85
409.4249201,0.458856346,50,0.85,42.5,6,T50_v0p85
412.3535676,0.439330544,50,0.85,42.5,6,T50_v0p85
416.4536741,0.439330544,50,0.85,42.5,6,T50_v0p85
420.5537806,0.419804742,50,0.85,42.5,6,T50_v0p85
424.0681576,0.410041841,50,0.85,42.5,6,T50_v0p85
427.5825346,0.40027894,50,0.85,42.5,6,T50_v0p85
430.5111821,0.390516039,50,0.85,42.5,6,T50_v0p85
433.4398296,0.380753138,50,0.85,42.5,6,T50_v0p85
436.3684771,0.380753138,50,0.85,42.5,6,T50_v0p85
438.7113951,0.361227336,50,0.85,42.5,6,T50_v0p85
441.6400426,0.380753138,50,0.85,42.5,6,T50_v0p85
444.5686901,0.351464435,50,0.85,42.5,6,T50_v0p85
448.0830671,0.351464435,50,0.85,42.5,6,T50_v0p85
451.0117146,0.341701534,50,0.85,42.5,6,T50_v0p85
454.5260916,0.341701534,50,0.85,42.5,6,T50_v0p85
457.4547391,0.341701534,50,0.85,42.5,6,T50_v0p85
459.7976571,0.322175732,50,0.85,42.5,6,T50_v0p85
462.7263046,0.322175732,50,0.85,42.5,6,T50_v0p85
466.2406816,0.322175732,50,0.85,42.5,6,T50_v0p85
469.1693291,0.322175732,50,0.85,42.5,6,T50_v0p85
471.5122471,0.322175732,50,0.85,42.5,6,T50_v0p85
475.6123536,0.322175732,50,0.85,42.5,6,T50_v0p85
478.5410011,0.292887029,50,0.85,42.5,6,T50_v0p85
482.6411076,0.292887029,50,0.85,42.5,6,T50_v0p85
486.1554846,0.292887029,50,0.85,42.5,6,T50_v0p85
490.2555911,0.292887029,50,0.85,42.5,6,T50_v0p85
493.7699681,0.292887029,50,0.85,42.5,6,T50_v0p85
497.284345,0.292887029,50,0.85,42.5,6,T50_v0p85
499.0415335,0.283124128,50,0.85,42.5,6,T50_v0p85
501.970181,0.292887029,50,0.85,42.5,6,T50_v0p85
506.656017,0.292887029,50,0.85,42.5,6,T50_v0p85
508.998935,0.292887029,50,0.85,42.5,6,T50_v0p85
514.85623,0.283124128,50,0.85,42.5,6,T50_v0p85
517.199148,0.263598326,50,0.85,42.5,6,T50_v0p85
519.542066,0.253835425,50,0.85,42.5,6,T50_v0p85
