time_min,X_db,T_C,v_ms,RH_pct,thickness_mm,run_id
197.3350797,3.281081081,40,1.1,42.5,6,T_40_v1p1
205.8277289,3.172972973,40,1.1,42.5,6,T_40_v1p1
213.0146456,3.073873874,40,1.1,42.5,6,T_40_v1p1
220.1986236,3.001801802,40,1.1,42.5,6,T_40_v1p1
224.7711365,2.947747748,40,1.1,42.5,6,T_40_v1p1
230.651341,2.866666667,40,1.1,42.5,6,T_40_v1p1
236.5276273,2.821621622,40,1.1,42.5,6,T_40_v1p1
240.4487432,2.758558559,40,1.1,42.5,6,T_40_v1p1
245.019297,2.722522523,40,1.1,42.5,6,T_40_v1p1
253.5080281,2.65045045,40,1.1,42.5,6,T_40_v1p1
259.3882326,2.569369369,40,1.1,42.5,6,T_40_v1p1
265.2684371,2.488288288,40,1.1,42.5,6,T_40_v1p1
272.4514356,2.425225225,40,1.1,42.5,6,T_40_v1p1
279.6363931,2.344144144,40,1.1,42.5,6,T_40_v1p1
286.8193916,2.281081081,40,1.1,42.5,6,T_40_v1p1
297.2681908,2.181981982,40,1.1,42.5,6,T_40_v1p1
303.1464363,2.118918919,40,1.1,42.5,6,T_40_v1p1
309.6790173,2.037837838,40,1.1,42.5,6,T_40_v1p1
316.8580976,2.010810811,40,1.1,42.5,6,T_40_v1p1
323.3887196,1.947747748,40,1.1,42.5,6,T_40_v1p1
329.9173824,1.902702703,40,1.1,42.5,6,T_40_v1p1
335.797587,1.821621622,40,1.1,42.5,6,T_40_v1p1
341.0214968,1.776576577,40,1.1,42.5,6,T_40_v1p1
346.8958241,1.74954955,40,1.1,42.5,6,T_40_v1p1
353.426446,1.686486486,40,1.1,42.5,6,T_40_v1p1
363.2199301,1.614414414,40,1.1,42.5,6,T_40_v1p1
369.7495725,1.56036036,40,1.1,42.5,6,T_40_v1p1
376.9286528,1.533333333,40,1.1,42.5,6,T_40_v1p1
381.498227,1.506306306,40,1.1,42.5,6,T_40_v1p1
386.0785762,1.38018018,40,1.1,42.5,6,T_40_v1p1
390.6501096,1.335135135,40,1.1,42.5,6,T_40_v1p1
395.874999,1.281081081,40,1.1,42.5,6,T_40_v1p1
401.7473671,1.272072072,40,1.1,42.5,6,T_40_v1p1
409.5827421,1.209009009,40,1.1,42.5,6,T_40_v1p1
418.0695141,1.154954955,40,1.1,42.5,6,T_40_v1p1
423.9428618,1.136936937,40,1.1,42.5,6,T_40_v1p1
432.4286542,1.091891892,40,1.1,42.5,6,T_40_v1p1
440.9144466,1.046846847,40,1.1,42.5,6,T_40_v1p1
450.051636,1.010810811,40,1.1,42.5,6,T_40_v1p1
459.1907844,0.956756757,40,1.1,42.5,6,T_40_v1p1
467.0212617,0.938738739,40,1.1,42.5,6,T_40_v1p1
474.8566367,0.875675676,40,1.1,42.5,6,T_40_v1p1
485.9489965,0.857657658,40,1.1,42.5,6,T_40_v1p1
493.1280768,0.830630631,40,1.1,42.5,6,T_40_v1p1
500.3100957,0.776576577,40,1.1,42.5,6,T_40_v1p1
511.4024556,0.758558559,40,1.1,42.5,6,T_40_v1p1
518.5825154,0.722522523,40,1.1,42.5,6,T_40_v1p1
527.0673283,0.686486486,40,1.1,42.5,6,T_40_v1p1
535.5511616,0.659459459,40,1.1,42.5,6,T_40_v1p1
545.3397479,0.632432432,40,1.1,42.5,6,T_40_v1p1
553.8216222,0.623423423,40,1.1,42.5,6,T_40_v1p1
559.696929,0.587387387,40,1.1,42.5,6,T_40_v1p1
565.5692972,0.578378378,40,1.1,42.5,6,T_40_v1p1
574.0521509,0.56036036,40,1.1,42.5,6,T_40_v1p1
581.2302517,0.542342342,40,1.1,42.5,6,T_40_v1p1
592.321632,0.533333333,40,1.1,42.5,6,T_40_v1p1
603.4139918,0.515315315,40,1.1,42.5,6,T_40_v1p1
610.5920926,0.497297297,40,1.1,42.5,6,T_40_v1p1
615.8130638,0.479279279,40,1.1,42.5,6,T_40_v1p1
622.9911645,0.461261261,40,1.1,42.5,6,T_40_v1p1
632.1254153,0.452252252,40,1.1,42.5,6,T_40_v1p1
643.8691721,0.443243243,40,1.1,42.5,6,T_40_v1p1
650.3948963,0.425225225,40,1.1,42.5,6,T_40_v1p1
658.8797092,0.389189189,40,1.1,42.5,6,T_40_v1p1
665.4044538,0.38018018,40,1.1,42.5,6,T_40_v1p1
672.5845137,0.344144144,40,1.1,42.5,6,T_40_v1p1
681.0703061,0.299099099,40,1.1,42.5,6,T_40_v1p1
687.5960303,0.281081081,40,1.1,42.5,6,T_40_v1p1
693.4713371,0.245045045,40,1.1,42.5,6,T_40_v1p1
